117	2.67536	0.0839363	2.8206	0.0765039
118	2.67059	0.0836778	2.81539	0.0762518
119	2.66573	0.0834147	2.81008	0.0759952
120	2.66078	0.0831468	2.80466	0.0757342
121	2.65573	0.0828743	2.79915	0.0754686
122	2.65059	0.0825972	2.79353	0.0751986
123	2.64536	0.0823154	2.78781	0.0749241
124	2.64003	0.0820291	2.782	0.0746451
125	2.63461	0.0817382	2.77608	0.0743618
126	2.6291	0.0814427	2.77006	0.0740741
127	2.6235	0.0811427	2.76394	0.073782
128	2.61781	0.0808381	2.75772	0.0734855
129	2.61202	0.0805292	2.7514	0.0731848
130	2.60614	0.0802158	2.74497	0.0728798
131	2.60016	0.0798979	2.73845	0.0725706
132	2.5941	0.0795758	2.73183	0.0722572
133	2.58795	0.0792493	2.72511	0.0719397
134	2.5817	0.0789186	2.71829	0.0716181
135	2.57536	0.0785837	2.71137	0.0712925
136	2.56894	0.0782446	2.70436	0.0709629
137	2.56242	0.0779014	2.69725	0.0706293
138	2.55582	0.0775541	2.69004	0.0702919
139	2.54912	0.0772029	2.68273	0.0699507
140	2.54234	0.0768477	2.67533	0.0696057
141	2.53547	0.0764887	2.66784	0.0692571
142	2.52852	0.0761259	2.66025	0.0689048
143	2.52148	0.0757593	2.65257	0.068549
144	2.51436	0.0753891	2.6448	0.0681897
145	2.50715	0.0750154	2.63693	0.067827
146	2.49986	0.0746381	2.62898	0.067461
147	2.49248	0.0742574	2.62094	0.0670918
148	2.48503	0.0738734	2.61281	0.0667194
149	2.4775	0.0734862	2.60459	0.066344
150	2.46988	0.0730957	2.59629	0.0659655
151	2.46219	0.0727022	2.5879	0.0655842
152	2.45443	0.0723057	2.57943	0.0652
153	2.44658	0.0719063	2.57088	0.0648131
154	2.43867	0.0715041	2.56225	0.0644235
155	2.43068	0.0710992	2.55354	0.0640315
156	2.42261	0.0706916	2.54476	0.0636369
157	2.41448	0.0702816	2.53589	0.0632401
158	2.40628	0.0698691	2.52695	0.0628409
159	2.39801	0.0694543	2.51794	0.0624397
160	2.38968	0.0690372	2.50886	0.0620363
161	2.38128	0.0686181	2.49971	0.061631
162	2.37281	0.068197	2.49049	0.0612239
163	2.36429	0.0677739	2.4812	0.060815
164	2.3557	0.067349	2.47185	0.0604044
165	2.34705	0.0669224	2.46243	0.0599923
166	2.33835	0.0664943	2.45295	0.0595788
167	2.32959	0.0660646	2.44341	0.0591639
168	2.32078	0.0656336	2.43382	0.0587478
169	2.31191	0.0652013	2.42416	0.0583306
170	2.303	0.0647678	2.41446	0.0579123
171	2.29403	0.0643333	2.4047	0.0574931
172	2.28502	0.0638978	2.39488	0.0570731
173	2.27596	0.0634614	2.38502	0.0566524
174	2.26686	0.0630243	2.37512	0.056231
175	2.25771	0.0625866	2.36516	0.0558092
176	2.24852	0.0621484	2.35517	0.0553869
177	2.2393	0.0617097	2.34513	0.0549644
178	2.23003	0.0612707	2.33505	0.0545417
179	2.22073	0.0608315	2.32493	0.0541188
180	2.2114	0.0603922	2.31478	0.053696
181	2.20203	0.0599529	2.30459	0.0532733
182	2.19264	0.0595136	2.29437	0.0528507
183	2.18321	0.0590746	2.28413	0.0524285
184	2.17376	0.0586359	2.27385	0.0520067
185	2.16428	0.0581975	2.26354	0.0515853
186	2.15478	0.0577597	2.25321	0.0511646
187	2.14526	0.0573224	2.24286	0.0507445
188	2.13572	0.0568858	2.23249	0.0503252
189	2.12616	0.0564499	2.2221	0.0499067
190	2.11658	0.056015	2.21169	0.0494892
191	2.10699	0.055581	2.20127	0.0490727
192	2.09738	0.055148	2.19083	0.0486574
193	2.08776	0.0547161	2.18038	0.0482432
194	2.07814	0.0542855	2.16992	0.0478303
195	2.0685	0.0538561	2.15946	0.0474188
196	2.05886	0.0534282	2.14899	0.0470087
197	2.04921	0.0530017	2.13851	0.0466002
198	2.03956	0.0525767	2.12803	0.0461932
199	2.02991	0.0521533	2.11755	0.0457879
200	2.02026	0.0517316	2.10707	0.0453843
201	2.0106	0.0513116	2.09659	0.0449826
202	2.00096	0.0508935	2.08612	0.0445827
203	1.99131	0.0504773	2.07566	0.0441847
204	1.98168	0.050063	2.0652	0.0437887
205	1.97205	0.0496507	2.05475	0.0433948
206	1.96242	0.0492405	2.04431	0.043003
207	1.95281	0.0488325	2.03388	0.0426134
208	1.94321	0.0484266	2.02347	0.042226
209	1.93363	0.048023	2.01308	0.0418409
210	1.92406	0.0476217	2.0027	0.0414581
211	1.9145	0.0472227	1.99234	0.0410778
212	1.90496	0.0468262	1.98199	0.0406998
213	1.89544	0.0464321	1.97168	0.0403243
214	1.88594	0.0460405	1.96138	0.0399513
215	1.87647	0.0456514	1.9511	0.0395809
216	1.86701	0.045265	1.94086	0.039213
217	1.85758	0.0448811	1.93064	0.0388478
218	1.84817	0.0444999	1.92044	0.0384853
219	1.83879	0.0441214	1.91028	0.0381254
220	1.82943	0.0437456	1.90015	0.0377683
221	1.8201	0.0433725	1.89004	0.037414
222	1.8108	0.0430023	1.87998	0.0370624
223	1.80153	0.0426349	1.86994	0.0367136
224	1.7923	0.0422702	1.85994	0.0363677
225	1.78309	0.0419085	1.84998	0.0360247
226	1.77392	0.0415496	1.84005	0.0356845
227	1.76478	0.0411937	1.83016	0.0353472
228	1.75568	0.0408406	1.82031	0.0350128
229	1.74661	0.0404905	1.8105	0.0346813
230	1.73758	0.0401434	1.80073	0.0343528
231	1.72859	0.0397992	1.79101	0.0340272
232	1.71963	0.039458	1.78132	0.0337046
233	1.71072	0.0391198	1.77168	0.033385
234	1.70184	0.0387846	1.76209	0.0330684
235	1.693	0.0384524	1.75254	0.0327547
236	1.68421	0.0381232	1.74303	0.032444
237	1.67546	0.037797	1.73357	0.0321363
238	1.66674	0.0374739	1.72416	0.0318317
239	1.65808	0.0371538	1.7148	0.03153
240	1.64945	0.0368367	1.70549	0.0312313
241	1.64087	0.0365226	1.69622	0.0309356
242	1.63234	0.0362115	1.68701	0.0306429
243	1.62385	0.0359035	1.67784	0.0303532
244	1.61541	0.0355985	1.66873	0.0300664
245	1.60701	0.0352965	1.65967	0.0297827
246	1.59866	0.0349975	1.65066	0.0295019
247	1.59036	0.0347015	1.6417	0.0292241
248	1.5821	0.0344085	1.6328	0.0289492
249	1.5739	0.0341185	1.62395	0.0286773
250	1.56574	0.0338314	1.61515	0.0284083
251	1.55763	0.0335473	1.60641	0.0281422
252	1.54957	0.0332662	1.59772	0.0278791
253	1.54156	0.032988	1.58908	0.0276188
254	1.5336	0.0327128	1.5805	0.0273614
255	1.52568	0.0324404	1.57198	0.0271069
256	1.51782	0.032171	1.56351	0.0268553
257	1.51001	0.0319044	1.5551	0.0266064
258	1.50225	0.0316407	1.54674	0.0263604
259	1.49454	0.0313799	1.53844	0.0261172
260	1.48688	0.0311218	1.5302	0.0258768
261	1.47928	0.0308667	1.52201	0.0256392
262	1.47172	0.0306143	1.51388	0.0254043
263	1.46422	0.0303647	1.50581	0.0251721
264	1.45676	0.0301178	1.49779	0.0249426
265	1.44936	0.0298738	1.48983	0.0247159
266	1.44201	0.0296324	1.48193	0.0244918
267	1.43472	0.0293937	1.47409	0.0242703
268	1.42747	0.0291578	1.4663	0.0240515
269	1.42028	0.0289245	1.45857	0.0238353
270	1.41314	0.0286938	1.4509	0.0236216
271	1.40605	0.0284658	1.44328	0.0234106
